id(),SECURITY_DES,EXERCISE_TYPE,EXPIRE_DT,PUT_CALL,STRIKE_PX,TICKER,Date,OPT_PX,HIST_PUT_IMP_VOL,VOLATILITY_30D,HIST_CALL_IMP_VOL,VOLATILITY_60D,VOLATILITY_90D,VOLATILITY_10D,VOLATILITY_20D,RISK_FREE_RATE,UNDERLYING_PRICE,TIME_TO_MATURITY
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-02,4.58,32.3,28.66,32.28,26.62,24.33,24.38,27.15,0.037850000858306886,70.0999984741211,1.6547945205479453
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-04,5.14,32.06,30.91,32.04,28.32,25.12,33.56,29.98,0.03980999946594238,74.37999725341797,1.6493150684931508
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-07,5.95,32.1,32.31,32.17,29.45,25.85,37.4,27.97,0.040260000228881834,77.13999938964844,1.641095890410959
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-09,5.03,32.0,34.0,31.99,30.47,26.32,40.57,32.6,0.04066999912261963,73.23999786376953,1.6356164383561644
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-11,5.64,33.67,34.33,33.58,30.7,26.67,42.87,33.65,0.04072999954223633,75.55999755859375,1.63013698630137
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-14,5.49,34.16,32.75,34.08,30.93,26.71,44.66,34.5,0.04098000049591064,73.83000183105469,1.621917808219178
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-15,4.45,33.19,35.21,33.19,32.0,27.69,51.74,38.45,0.040380001068115234,70.58000183105469,1.6191780821917807
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-16,4.19,32.74,35.23,32.71,31.92,27.44,44.41,38.16,0.040159997940063474,70.38999938964844,1.6164383561643836
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-17,4.26,32.27,34.55,32.27,31.91,27.43,44.52,38.17,0.04096000194549561,70.66999816894531,1.6136986301369862
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-21,4.28,32.07,33.42,32.07,32.24,27.75,34.78,38.79,0.04182000160217285,70.55999755859375,1.6027397260273972
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-22,4.77,32.72,33.6,32.63,32.57,28.04,37.69,39.02,0.04203999996185303,72.08999633789062,1.6
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-24,4.45,33.23,33.43,33.24,31.83,27.98,32.38,38.12,0.04199999809265137,70.19000244140625,1.5945205479452054
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-10-25,4.99,33.65,33.59,33.64,31.18,28.2,34.41,38.73,0.0423199987411499,71.77999877929688,1.5917808219178082
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-11-04,4.59,32.99,39.2,33.02,33.62,30.58,42.6,38.04,0.04309000015258789,71.47000122070312,1.5643835616438355
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-11-05,4.51,32.66,38.77,32.69,33.49,30.46,42.06,38.03,0.04289000034332276,71.98999786376953,1.5616438356164384
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-11-06,4.51,32.62,37.92,32.65,33.47,30.46,41.95,35.97,0.04426000118255615,71.69000244140625,1.558904109589041
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-11-18,3.87,28.86,34.87,28.91,34.13,31.71,31.14,35.4,0.04414000034332275,69.16000366210938,1.526027397260274
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-11-19,3.99,28.54,34.81,28.52,33.93,31.65,31.19,35.12,0.04379000186920166,69.38999938964844,1.5232876712328767
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-11-21,4.11,28.3,33.8,28.35,33.88,31.73,29.8,34.79,0.04432000160217285,70.0999984741211,1.5178082191780822
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-11-22,4.35,28.48,33.71,28.56,33.69,31.5,24.77,25.78,0.04409999847412109,71.23999786376953,1.515068493150685
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-03,3.87,27.05,31.53,27.03,32.37,31.91,25.53,27.03,0.04223000049591064,69.94000244140625,1.484931506849315
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-11,3.66,24.53,25.71,24.64,32.39,31.23,24.26,26.28,0.042709999084472657,70.29000091552734,1.463013698630137
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-12,3.8,25.56,25.6,25.53,32.27,31.05,23.57,26.31,0.04323999881744385,70.0199966430664,1.4602739726027398
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-13,4.03,26.07,25.92,26.07,32.41,31.08,24.35,25.18,0.0439900016784668,71.29000091552734,1.4575342465753425
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-16,3.87,24.92,24.81,24.99,32.43,31.08,22.03,22.48,0.04396999835968018,70.70999908447266,1.4493150684931506
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-17,3.72,24.84,24.84,24.82,32.29,30.71,19.67,22.76,0.04385000228881836,70.08000183105469,1.4465753424657535
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-18,3.7,24.43,24.85,24.46,32.04,30.6,19.42,22.61,0.0449399995803833,70.58000183105469,1.4438356164383561
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-19,3.48,24.8,24.74,24.79,31.63,30.61,18.41,22.09,0.04570000171661377,69.91000366210938,1.441095890410959
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-20,3.53,24.92,23.82,24.91,31.61,30.53,16.79,21.45,0.0452400016784668,69.45999908447266,1.4383561643835616
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-23,3.55,25.19,22.13,25.17,31.61,30.4,16.98,18.32,0.045989999771118166,69.23999786376953,1.4301369863013698
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-24,3.77,25.06,22.38,25.09,31.41,30.32,13.96,18.78,0.045910000801086426,70.0999984741211,1.4273972602739726
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-26,3.58,24.59,22.46,24.57,31.43,30.3,14.26,18.91,0.045789999961853026,69.62000274658203,1.4219178082191781
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-27,3.65,23.7,22.77,23.7,30.13,30.3,13.85,19.07,0.0461899995803833,70.5999984741211,1.4191780821917808
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2024-12-30,3.71,23.56,21.67,23.7,30.15,30.25,13.4,19.11,0.04545000076293945,70.98999786376953,1.4109589041095891
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2025-01-02,3.95,22.45,20.16,22.53,28.11,30.03,14.81,16.53,0.045749998092651366,73.12999725341797,1.4027397260273973
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2025-01-03,4.09,22.11,20.09,22.11,28.11,29.91,12.47,16.46,0.045960001945495606,73.95999908447266,1.4
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2025-01-06,4.1,21.7,19.71,21.74,27.33,29.82,13.38,15.39,0.04618000030517578,73.55999755859375,1.3917808219178083
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2025-01-08,4.01,22.29,17.47,22.27,27.25,29.58,15.63,15.99,0.04692999839782715,73.31999969482422,1.3863013698630138
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2025-01-22,4.0,20.72,20.57,20.74,26.56,28.83,30.07,22.77,0.045989999771118166,75.44000244140625,1.347945205479452
BBG01NNFC0F9,G9K6C 77.4 Comdty,European,2026-05-29,Call,77.4,G9K6 Comdty,2025-01-27,3.48,19.33,21.31,19.34,23.22,28.94,23.4,24.31,0.04527999877929687,73.16999816894531,1.3342465753424657
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-09-11,4.22,29.77,30.13,29.77,24.94,22.9,34.63,30.34,0.036530001163482664,67.30999755859375,1.7123287671232876
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-09-19,5.19,28.12,29.19,28.11,25.66,23.55,29.14,31.54,0.03740000009536743,71.94999694824219,1.6904109589041096
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-09-20,5.12,27.79,29.09,27.77,25.64,23.52,29.36,30.41,0.03727999925613403,71.91999816894531,1.6876712328767123
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-01,5.33,30.42,28.91,30.37,26.61,24.34,25.42,27.15,0.03743000030517578,69.83000183105469,1.6575342465753424
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-02,5.54,32.3,28.66,32.28,26.62,24.33,24.38,27.15,0.037850000858306886,70.0999984741211,1.6547945205479453
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-04,6.2,32.06,30.91,32.04,28.32,25.12,33.56,29.98,0.03980999946594238,74.37999725341797,1.6493150684931508
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-07,7.13,32.1,32.31,32.17,29.45,25.85,37.4,27.97,0.040260000228881834,77.13999938964844,1.641095890410959
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-09,6.07,32.0,34.0,31.99,30.47,26.32,40.57,32.6,0.04066999912261963,73.23999786376953,1.6356164383561644
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-11,6.75,33.67,34.33,33.58,30.7,26.67,42.87,33.65,0.04072999954223633,75.55999755859375,1.63013698630137
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-14,6.57,34.16,32.75,34.08,30.93,26.71,44.66,34.5,0.04098000049591064,73.83000183105469,1.621917808219178
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-15,5.39,33.19,35.21,33.19,32.0,27.69,51.74,38.45,0.040380001068115234,70.58000183105469,1.6191780821917807
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-16,5.11,32.74,35.23,32.71,31.92,27.44,44.41,38.16,0.040159997940063474,70.38999938964844,1.6164383561643836
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-17,5.2,32.27,34.55,32.27,31.91,27.43,44.52,38.17,0.04096000194549561,70.66999816894531,1.6136986301369862
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-21,5.21,32.07,33.42,32.07,32.24,27.75,34.78,38.79,0.04182000160217285,70.55999755859375,1.6027397260273972
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-22,5.78,32.72,33.6,32.63,32.57,28.04,37.69,39.02,0.04203999996185303,72.08999633789062,1.6
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-24,5.4,33.23,33.43,33.24,31.83,27.98,32.38,38.12,0.04199999809265137,70.19000244140625,1.5945205479452054
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-10-25,6.0,33.65,33.59,33.64,31.18,28.2,34.41,38.73,0.0423199987411499,71.77999877929688,1.5917808219178082
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-11-04,5.55,32.99,39.2,33.02,33.62,30.58,42.6,38.04,0.04309000015258789,71.47000122070312,1.5643835616438355
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-11-05,5.47,32.66,38.77,32.69,33.49,30.46,42.06,38.03,0.04289000034332276,71.98999786376953,1.5616438356164384
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-11-06,5.47,32.62,37.92,32.65,33.47,30.46,41.95,35.97,0.04426000118255615,71.69000244140625,1.558904109589041
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-11-18,4.76,28.86,34.87,28.91,34.13,31.71,31.14,35.4,0.04414000034332275,69.16000366210938,1.526027397260274
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-11-19,4.89,28.54,34.81,28.52,33.93,31.65,31.19,35.12,0.04379000186920166,69.38999938964844,1.5232876712328767
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-11-21,5.01,28.3,33.8,28.35,33.88,31.73,29.8,34.79,0.04432000160217285,70.0999984741211,1.5178082191780822
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-11-22,5.33,28.48,33.71,28.56,33.69,31.5,24.77,25.78,0.04409999847412109,71.23999786376953,1.515068493150685
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-03,4.79,27.05,31.53,27.03,32.37,31.91,25.53,27.03,0.04223000049591064,69.94000244140625,1.484931506849315
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-11,4.57,24.53,25.71,24.64,32.39,31.23,24.26,26.28,0.042709999084472657,70.29000091552734,1.463013698630137
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-12,4.7,25.56,25.6,25.53,32.27,31.05,23.57,26.31,0.04323999881744385,70.0199966430664,1.4602739726027398
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-13,4.98,26.07,25.92,26.07,32.41,31.08,24.35,25.18,0.0439900016784668,71.29000091552734,1.4575342465753425
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-16,4.8,24.92,24.81,24.99,32.43,31.08,22.03,22.48,0.04396999835968018,70.70999908447266,1.4493150684931506
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-17,4.61,24.84,24.84,24.82,32.29,30.71,19.67,22.76,0.04385000228881836,70.08000183105469,1.4465753424657535
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-18,4.58,24.43,24.85,24.46,32.04,30.6,19.42,22.61,0.0449399995803833,70.58000183105469,1.4438356164383561
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-19,4.32,24.8,24.74,24.79,31.63,30.61,18.41,22.09,0.04570000171661377,69.91000366210938,1.441095890410959
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-20,4.39,24.92,23.82,24.91,31.61,30.53,16.79,21.45,0.0452400016784668,69.45999908447266,1.4383561643835616
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-23,4.4,25.19,22.13,25.17,31.61,30.4,16.98,18.32,0.045989999771118166,69.23999786376953,1.4301369863013698
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-24,4.66,25.06,22.38,25.09,31.41,30.32,13.96,18.78,0.045910000801086426,70.0999984741211,1.4273972602739726
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-26,4.45,24.59,22.46,24.57,31.43,30.3,14.26,18.91,0.045789999961853026,69.62000274658203,1.4219178082191781
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-27,4.54,23.7,22.77,23.7,30.13,30.3,13.85,19.07,0.0461899995803833,70.5999984741211,1.4191780821917808
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2024-12-30,4.62,23.56,21.67,23.7,30.15,30.25,13.4,19.11,0.04545000076293945,70.98999786376953,1.4109589041095891
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2025-01-02,4.93,22.45,20.16,22.53,28.11,30.03,14.81,16.53,0.045749998092651366,73.12999725341797,1.4027397260273973
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2025-01-03,5.07,22.11,20.09,22.11,28.11,29.91,12.47,16.46,0.045960001945495606,73.95999908447266,1.4
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2025-01-06,5.09,21.7,19.71,21.74,27.33,29.82,13.38,15.39,0.04618000030517578,73.55999755859375,1.3917808219178083
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2025-01-08,4.98,22.29,17.47,22.27,27.25,29.58,15.63,15.99,0.04692999839782715,73.31999969482422,1.3863013698630138
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2025-01-22,4.99,20.72,20.57,20.74,26.56,28.83,30.07,22.77,0.045989999771118166,75.44000244140625,1.347945205479452
BBG01PBHJZT4,G9K6C 74.4 Comdty,European,2026-05-29,Call,74.4,G9K6 Comdty,2025-01-27,4.38,19.33,21.31,19.34,23.22,28.94,23.4,24.31,0.04527999877929687,73.16999816894531,1.3342465753424657
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-01,5.54,30.42,28.91,30.37,26.61,24.34,25.42,27.15,0.03743000030517578,69.83000183105469,1.6575342465753424
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-02,5.75,32.3,28.66,32.28,26.62,24.33,24.38,27.15,0.037850000858306886,70.0999984741211,1.6547945205479453
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-04,6.43,32.06,30.91,32.04,28.32,25.12,33.56,29.98,0.03980999946594238,74.37999725341797,1.6493150684931508
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-07,7.38,32.1,32.31,32.17,29.45,25.85,37.4,27.97,0.040260000228881834,77.13999938964844,1.641095890410959
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-09,6.3,32.0,34.0,31.99,30.47,26.32,40.57,32.6,0.04066999912261963,73.23999786376953,1.6356164383561644
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-11,6.99,33.67,34.33,33.58,30.7,26.67,42.87,33.65,0.04072999954223633,75.55999755859375,1.63013698630137
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-14,6.8,34.16,32.75,34.08,30.93,26.71,44.66,34.5,0.04098000049591064,73.83000183105469,1.621917808219178
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-15,5.6,33.19,35.21,33.19,32.0,27.69,51.74,38.45,0.040380001068115234,70.58000183105469,1.6191780821917807
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-16,5.32,32.74,35.23,32.71,31.92,27.44,44.41,38.16,0.040159997940063474,70.38999938964844,1.6164383561643836
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-17,5.41,32.27,34.55,32.27,31.91,27.43,44.52,38.17,0.04096000194549561,70.66999816894531,1.6136986301369862
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-21,5.42,32.07,33.42,32.07,32.24,27.75,34.78,38.79,0.04182000160217285,70.55999755859375,1.6027397260273972
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-22,6.0,32.72,33.6,32.63,32.57,28.04,37.69,39.02,0.04203999996185303,72.08999633789062,1.6
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-24,5.61,33.23,33.43,33.24,31.83,27.98,32.38,38.12,0.04199999809265137,70.19000244140625,1.5945205479452054
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-10-25,6.23,33.65,33.59,33.64,31.18,28.2,34.41,38.73,0.0423199987411499,71.77999877929688,1.5917808219178082
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-11-04,5.76,32.99,39.2,33.02,33.62,30.58,42.6,38.04,0.04309000015258789,71.47000122070312,1.5643835616438355
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-11-05,5.69,32.66,38.77,32.69,33.49,30.46,42.06,38.03,0.04289000034332276,71.98999786376953,1.5616438356164384
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-11-06,5.68,32.62,37.92,32.65,33.47,30.46,41.95,35.97,0.04426000118255615,71.69000244140625,1.558904109589041
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-11-18,4.96,28.86,34.87,28.91,34.13,31.71,31.14,35.4,0.04414000034332275,69.16000366210938,1.526027397260274
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-11-19,5.09,28.54,34.81,28.52,33.93,31.65,31.19,35.12,0.04379000186920166,69.38999938964844,1.5232876712328767
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-11-21,5.21,28.3,33.8,28.35,33.88,31.73,29.8,34.79,0.04432000160217285,70.0999984741211,1.5178082191780822
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-11-22,5.54,28.48,33.71,28.56,33.69,31.5,24.77,25.78,0.04409999847412109,71.23999786376953,1.515068493150685
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-03,5.0,27.05,31.53,27.03,32.37,31.91,25.53,27.03,0.04223000049591064,69.94000244140625,1.484931506849315
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-11,4.78,24.53,25.71,24.64,32.39,31.23,24.26,26.28,0.042709999084472657,70.29000091552734,1.463013698630137
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-12,4.9,25.56,25.6,25.53,32.27,31.05,23.57,26.31,0.04323999881744385,70.0199966430664,1.4602739726027398
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-13,5.19,26.07,25.92,26.07,32.41,31.08,24.35,25.18,0.0439900016784668,71.29000091552734,1.4575342465753425
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-16,5.01,24.92,24.81,24.99,32.43,31.08,22.03,22.48,0.04396999835968018,70.70999908447266,1.4493150684931506
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-17,4.8,24.84,24.84,24.82,32.29,30.71,19.67,22.76,0.04385000228881836,70.08000183105469,1.4465753424657535
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-18,4.78,24.43,24.85,24.46,32.04,30.6,19.42,22.61,0.0449399995803833,70.58000183105469,1.4438356164383561
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-19,4.51,24.8,24.74,24.79,31.63,30.61,18.41,22.09,0.04570000171661377,69.91000366210938,1.441095890410959
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-20,4.58,24.92,23.82,24.91,31.61,30.53,16.79,21.45,0.0452400016784668,69.45999908447266,1.4383561643835616
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-23,4.59,25.19,22.13,25.17,31.61,30.4,16.98,18.32,0.045989999771118166,69.23999786376953,1.4301369863013698
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-24,4.86,25.06,22.38,25.09,31.41,30.32,13.96,18.78,0.045910000801086426,70.0999984741211,1.4273972602739726
BBG01Q3SRY11,G9K6C 73.8 Comdty,European,2026-05-29,Call,73.8,G9K6 Comdty,2024-12-26,4.64,24.59,22.46,24.57,31.43,30.3,14.26,18.91,0.045789999961853026,69.62000274658203,1.4219178082191781
