,,S0,K,T,r,sigma,moneyness,log_moneyness,sigma_sqrt_t,time_decay_factor,time_step,config_name,config_option_type
2,0,69.94000244140625,71.65,1.158904109589041,0.0422300004959106,0.2703,0.9761340187216503,-0.024155387731799222,0.29098446067816813,0.952237766047442,0,G9F6C 71.65 Comdty,arithmetic
2,1,70.29000091552734,71.65,1.1369863013698631,0.0427099990844726,0.2464,0.9810188543688393,-0.019163600061365752,0.2627352352380937,0.952599530106172,1,G9F6C 71.65 Comdty,arithmetic
2,2,70.0199966430664,71.65,1.1342465753424658,0.0432399988174438,0.2553,0.9772504765257,-0.023012286690158784,0.2718970859900176,0.9521384533477378,2,G9F6C 71.65 Comdty,arithmetic
2,3,71.29000091552734,71.65,1.1315068493150684,0.0439900016784668,0.2607,0.9949755884930542,-0.00503707630234709,0.2773126141112327,0.9514434864275215,3,G9F6C 71.65 Comdty,arithmetic
2,4,70.70999908447266,71.65,1.1232876712328768,0.0439699983596801,0.24989999999999998,0.9868806571454661,-0.013206161605667644,0.2648571809511116,0.9518089405217006,4,G9F6C 71.65 Comdty,arithmetic
2,5,70.08000183105469,71.65,1.1205479452054794,0.0438500022888183,0.2482,0.9780879529805259,-0.022155681517981866,0.2627344362659756,0.9520516133448755,5,G9F6C 71.65 Comdty,arithmetic
2,6,70.58000183105469,71.65,1.1178082191780825,0.0449399995803833,0.2446,0.9850663200426334,-0.01504631008408917,0.25860689626249445,0.9510065766974146,6,G9F6C 71.65 Comdty,arithmetic
2,7,69.91000366210938,71.65,1.115068493150685,0.0457000017166137,0.24789999999999998,0.9757153337349528,-0.024584401367090513,0.2617744761357844,0.9503179824250041,7,G9F6C 71.65 Comdty,arithmetic
2,8,69.45999908447266,71.65,1.1123287671232878,0.0452400016784668,0.2491,0.9694347394901975,-0.031042120138894305,0.26271829206642877,0.9509234106332246,8,G9F6C 71.65 Comdty,arithmetic
2,9,69.23999786376953,71.65,1.104109589041096,0.0459899997711181,0.25170000000000003,0.9663642409458413,-0.03421445481872153,0.2644778503815882,0.950489656055984,9,G9F6C 71.65 Comdty,arithmetic
2,10,70.0999984741211,71.65,1.1013698630136983,0.0459100008010864,0.2509,0.9783670408111805,-0.021870382000810935,0.2633099409181153,0.950693185714754,10,G9F6C 71.65 Comdty,arithmetic
2,11,69.62000274658203,71.65,1.095890410958904,0.045789999961853,0.2457,0.9716678680611588,-0.02874123243983985,0.25721051556083097,0.9510574369616897,11,G9F6C 71.65 Comdty,arithmetic
2,12,70.5999984741211,71.65,1.093150684931507,0.0461899995803833,0.237,0.9853454078732881,-0.014763031388000428,0.247792616560538,0.9507609360604792,12,G9F6C 71.65 Comdty,arithmetic
2,13,70.98999786376953,71.65,1.084931506849315,0.0454500007629394,0.237,0.9907885256632174,-0.009254162314878236,0.24685930772044865,0.9518858681126297,13,G9F6C 71.65 Comdty,arithmetic
2,14,73.12999725341797,71.65,1.0767123287671232,0.0457499980926513,0.2253,1.0206559281705228,0.02044548745114996,0.2337819811540846,0.951933987946338,14,G9F6C 71.65 Comdty,arithmetic
2,15,73.95999908447266,71.65,1.073972602739726,0.0459600019454956,0.2211,1.0322400430491647,0.0317312398660608,0.22913178788456676,0.9518386128191062,15,G9F6C 71.65 Comdty,arithmetic
2,16,73.55999755859375,71.65,1.0657534246575342,0.0461800003051757,0.21739999999999998,1.0266573281031925,0.026308212272620635,0.22443361675285436,0.9519750110085052,16,G9F6C 71.65 Comdty,arithmetic
2,17,73.31999969482422,71.65,1.0602739726027397,0.0469299983978271,0.2227,1.0233077417281815,0.02304026453507851,0.22931331219683898,0.9514590258767754,17,G9F6C 71.65 Comdty,arithmetic
2,18,75.44000244140625,71.65,1.021917808219178,0.0459899997711181,0.20739999999999997,1.0528960564048324,0.05154451641324552,0.20966055723543703,0.9540893059902346,18,G9F6C 71.65 Comdty,arithmetic
2,19,73.16999816894531,71.65,1.008219178082192,0.0452799987792968,0.1934,1.021214210313263,0.020992321597092963,0.19419316805837417,0.955374218757951,19,G9F6C 71.65 Comdty,arithmetic
3,0,69.94000244140625,71.85,1.158904109589041,0.0422300004959106,0.2703,0.9734168746194329,-0.026942845982652106,0.29098446067816813,0.952237766047442,0,G9F6C 71.85 Comdty,arithmetic
3,1,70.29000091552734,71.85,1.1369863013698631,0.0427099990844726,0.2464,0.9782881129509722,-0.0219510583122186,0.2627352352380937,0.952599530106172,1,G9F6C 71.85 Comdty,arithmetic
3,2,70.0199966430664,71.85,1.1342465753424658,0.0432399988174438,0.2553,0.9745302246773335,-0.0257997449410117,0.2718970859900176,0.9521384533477378,2,G9F6C 71.85 Comdty,arithmetic
3,3,71.29000091552734,71.85,1.1315068493150684,0.0439900016784668,0.2607,0.9922059974325309,-0.007824534553200027,0.2773126141112327,0.9514434864275215,3,G9F6C 71.85 Comdty,arithmetic
3,4,70.70999908447266,71.85,1.1232876712328768,0.0439699983596801,0.24989999999999998,0.9841335989488192,-0.01599361985652052,0.2648571809511116,0.9518089405217006,4,G9F6C 71.85 Comdty,arithmetic
3,5,70.08000183105469,71.85,1.1205479452054794,0.0438500022888183,0.2482,0.9753653699520486,-0.02494313976883476,0.2627344362659756,0.9520516133448755,5,G9F6C 71.85 Comdty,arithmetic
3,6,70.58000183105469,71.85,1.1178082191780825,0.0449399995803833,0.2446,0.982324312192828,-0.017833768334942105,0.25860689626249445,0.9510065766974146,6,G9F6C 71.85 Comdty,arithmetic
3,7,69.91000366210938,71.85,1.115068493150685,0.0457000017166137,0.24789999999999998,0.9729993550745912,-0.027371859617943403,0.2617744761357844,0.9503179824250041,7,G9F6C 71.85 Comdty,arithmetic
3,8,69.45999908447266,71.85,1.1123287671232878,0.0452400016784668,0.2491,0.9667362433468707,-0.0338295783897473,0.26271829206642877,0.9509234106332246,8,G9F6C 71.85 Comdty,arithmetic
3,9,69.23999786376953,71.85,1.104109589041096,0.0459899997711181,0.25170000000000003,0.9636742917713227,-0.0370019130695745,0.2644778503815882,0.950489656055984,9,G9F6C 71.85 Comdty,arithmetic
3,10,70.0999984741211,71.85,1.1013698630136983,0.0459100008010864,0.2509,0.9756436809202659,-0.024657840251663756,0.2633099409181153,0.950693185714754,10,G9F6C 71.85 Comdty,arithmetic
3,11,69.62000274658203,71.85,1.095890410958904,0.045789999961853,0.2457,0.9689631558327354,-0.031528690690692765,0.25721051556083097,0.9510574369616897,11,G9F6C 71.85 Comdty,arithmetic
3,12,70.5999984741211,71.85,1.093150684931507,0.0461899995803833,0.237,0.9826026231610452,-0.017550489638853403,0.247792616560538,0.9507609360604792,12,G9F6C 71.85 Comdty,arithmetic
3,13,70.98999786376953,71.85,1.084931506849315,0.0454500007629394,0.237,0.9880305896140507,-0.012041620565731128,0.24685930772044865,0.9518858681126297,13,G9F6C 71.85 Comdty,arithmetic
3,14,73.12999725341797,71.85,1.0767123287671232,0.0457499980926513,0.2253,1.017814853909784,0.01765802920029722,0.2337819811540846,0.951933987946338,14,G9F6C 71.85 Comdty,arithmetic
3,15,73.95999908447266,71.85,1.073972602739726,0.0459600019454956,0.2211,1.0293667235138853,0.028943781615207772,0.22913178788456676,0.9518386128191062,15,G9F6C 71.85 Comdty,arithmetic
3,16,73.55999755859375,71.85,1.0657534246575342,0.0461800003051757,0.21739999999999998,1.0237995484842555,0.023520754021767693,0.22443361675285436,0.9519750110085052,16,G9F6C 71.85 Comdty,arithmetic
3,17,73.31999969482422,71.85,1.0602739726027397,0.0469299983978271,0.2227,1.0204592859404902,0.020252806284225638,0.22931331219683898,0.9514590258767754,17,G9F6C 71.85 Comdty,arithmetic
3,18,75.44000244140625,71.85,1.021917808219178,0.0459899997711181,0.20739999999999997,1.0499652392680063,0.04875705816239262,0.20966055723543703,0.9540893059902346,18,G9F6C 71.85 Comdty,arithmetic
3,19,73.16999816894531,71.85,1.008219178082192,0.0452799987792968,0.1934,1.01837158203125,0.01820486334624005,0.19419316805837417,0.955374218757951,19,G9F6C 71.85 Comdty,arithmetic
4,0,69.94000244140625,72.2,1.158904109589041,0.0422300004959106,0.2703,0.9686980947563192,-0.031802279356398885,0.29098446067816813,0.952237766047442,0,G9F6C 72.2 Comdty,arithmetic
4,1,70.29000091552734,72.2,1.1369863013698631,0.0427099990844726,0.2464,0.9735457190516252,-0.026810491685965342,0.2627352352380937,0.952599530106172,1,G9F6C 72.2 Comdty,arithmetic
4,2,70.0199966430664,72.2,1.1342465753424658,0.0432399988174438,0.2553,0.9698060476879004,-0.03065917831475843,0.2718970859900176,0.9521384533477378,2,G9F6C 72.2 Comdty,arithmetic
4,3,71.29000091552734,72.2,1.1315068493150684,0.0439900016784668,0.2607,0.9873961345640906,-0.012683967926946711,0.2773126141112327,0.9514434864275215,3,G9F6C 72.2 Comdty,arithmetic
4,4,70.70999908447266,72.2,1.1232876712328768,0.0439699983596801,0.24989999999999998,0.9793628682059924,-0.020853053230267305,0.2648571809511116,0.9518089405217006,4,G9F6C 72.2 Comdty,arithmetic
4,5,70.08000183105469,72.2,1.1205479452054794,0.0438500022888183,0.2482,0.9706371444744416,-0.029802573142581477,0.2627344362659756,0.9520516133448755,5,G9F6C 72.2 Comdty,arithmetic
4,6,70.58000183105469,72.2,1.1178082191780825,0.0449399995803833,0.2446,0.9775623522306743,-0.022693201708688795,0.25860689626249445,0.9510065766974146,6,G9F6C 72.2 Comdty,arithmetic
4,7,69.91000366210938,72.2,1.115068493150685,0.0457000017166137,0.24789999999999998,0.9682825991981907,-0.03223129299169017,0.2617744761357844,0.9503179824250041,7,G9F6C 72.2 Comdty,arithmetic
4,8,69.45999908447266,72.2,1.1123287671232878,0.0452400016784668,0.2491,0.9620498488154107,-0.03868901176349404,0.26271829206642877,0.9509234106332246,8,G9F6C 72.2 Comdty,arithmetic
4,9,69.23999786376953,72.2,1.104109589041096,0.0459899997711181,0.25170000000000003,0.9590027404954228,-0.04186134644332127,0.2644778503815882,0.950489656055984,9,G9F6C 72.2 Comdty,arithmetic
4,10,70.0999984741211,72.2,1.1013698630136983,0.0459100008010864,0.2509,0.9709141062897658,-0.029517273625410522,0.2633099409181153,0.950693185714754,10,G9F6C 72.2 Comdty,arithmetic
4,11,69.62000274658203,72.2,1.095890410958904,0.045789999961853,0.2457,0.9642659660191417,-0.03638812406443947,0.25721051556083097,0.9510574369616897,11,G9F6C 72.2 Comdty,arithmetic
4,12,70.5999984741211,72.2,1.093150684931507,0.0461899995803833,0.237,0.9778393140459984,-0.022409923012600145,0.247792616560538,0.9507609360604792,12,G9F6C 72.2 Comdty,arithmetic
4,13,70.98999786376953,72.2,1.084931506849315,0.0454500007629394,0.237,0.9832409676422372,-0.016901053939477908,0.24685930772044865,0.9518858681126297,13,G9F6C 72.2 Comdty,arithmetic
4,14,73.12999725341797,72.2,1.0767123287671232,0.0457499980926513,0.2253,1.0128808483852905,0.012798595826550498,0.2337819811540846,0.951933987946338,14,G9F6C 72.2 Comdty,arithmetic
4,15,73.95999908447266,72.2,1.073972602739726,0.0459600019454956,0.2211,1.024376718621505,0.02408434824146115,0.22913178788456676,0.9518386128191062,15,G9F6C 72.2 Comdty,arithmetic
4,16,73.55999755859375,72.2,1.0657534246575342,0.0461800003051757,0.21739999999999998,1.0188365312824619,0.01866132064802097,0.22443361675285436,0.9519750110085052,16,G9F6C 72.2 Comdty,arithmetic
4,17,73.31999969482422,72.2,1.0602739726027397,0.0469299983978271,0.2227,1.0155124611471498,0.015393372910478941,0.22931331219683898,0.9514590258767754,17,G9F6C 72.2 Comdty,arithmetic
4,18,75.44000244140625,72.2,1.021917808219178,0.0459899997711181,0.20739999999999997,1.0448753800748787,0.04389762478864581,0.20966055723543703,0.9540893059902346,18,G9F6C 72.2 Comdty,arithmetic
4,19,73.16999816894531,72.2,1.008219178082192,0.0452799987792968,0.1934,1.0134348776862232,0.013345429972493474,0.19419316805837417,0.955374218757951,19,G9F6C 72.2 Comdty,arithmetic
5,0,69.94000244140625,73.75,1.158904109589041,0.0422300004959106,0.2703,0.948339016154661,-0.0530432286775475,0.29098446067816813,0.952237766047442,0,G9F6C 73.75 Comdty,arithmetic
5,1,70.29000091552734,73.75,1.1369863013698631,0.0427099990844726,0.2464,0.953084758176642,-0.04805144100711396,0.2627352352380937,0.952599530106172,1,G9F6C 73.75 Comdty,arithmetic
5,2,70.0199966430664,73.75,1.1342465753424658,0.0432399988174438,0.2553,0.9494236832958157,-0.051900127635907026,0.2718970859900176,0.9521384533477378,2,G9F6C 73.75 Comdty,arithmetic
5,3,71.29000091552734,73.75,1.1315068493150684,0.0439900016784668,0.2607,0.9666440802105403,-0.033924917248095314,0.2773126141112327,0.9514434864275215,3,G9F6C 73.75 Comdty,arithmetic
5,4,70.70999908447266,73.75,1.1232876712328768,0.0439699983596801,0.24989999999999998,0.9587796486030191,-0.04209400255141583,0.2648571809511116,0.9518089405217006,4,G9F6C 73.75 Comdty,arithmetic
5,5,70.08000183105469,73.75,1.1205479452054794,0.0438500022888183,0.2482,0.9502373129634534,-0.051043522463730104,0.2627344362659756,0.9520516133448755,5,G9F6C 73.75 Comdty,arithmetic
5,6,70.58000183105469,73.75,1.1178082191780825,0.0449399995803833,0.2446,0.9570169739804025,-0.043934151029837464,0.25860689626249445,0.9510065766974146,6,G9F6C 73.75 Comdty,arithmetic
5,7,69.91000366210938,73.75,1.115068493150685,0.0457000017166137,0.24789999999999998,0.9479322530455508,-0.053472242312838744,0.2617744761357844,0.9503179824250041,7,G9F6C 73.75 Comdty,arithmetic
5,8,69.45999908447266,73.75,1.1123287671232878,0.0452400016784668,0.2491,0.9418304960606462,-0.05992996108464263,0.26271829206642877,0.9509234106332246,8,G9F6C 73.75 Comdty,arithmetic
5,9,69.23999786376953,73.75,1.104109589041096,0.0459899997711181,0.25170000000000003,0.9388474286612818,-0.06310229576446982,0.2644778503815882,0.950489656055984,9,G9F6C 73.75 Comdty,arithmetic
5,10,70.0999984741211,73.75,1.1013698630136983,0.0459100008010864,0.2509,0.9505084538863877,-0.050758222946559156,0.2633099409181153,0.950693185714754,10,G9F6C 73.75 Comdty,arithmetic
5,11,69.62000274658203,73.75,1.095890410958904,0.045789999961853,0.2457,0.9440000372417903,-0.05762907338558812,0.25721051556083097,0.9510574369616897,11,G9F6C 73.75 Comdty,arithmetic
5,12,70.5999984741211,73.75,1.093150684931507,0.0461899995803833,0.237,0.9572881149033369,-0.0436508723337487,0.247792616560538,0.9507609360604792,12,G9F6C 73.75 Comdty,arithmetic
5,13,70.98999786376953,73.75,1.084931506849315,0.0454500007629394,0.237,0.9625762422206038,-0.038142003260626556,0.24685930772044865,0.9518858681126297,13,G9F6C 73.75 Comdty,arithmetic
5,14,73.12999725341797,73.75,1.0767123287671232,0.0457499980926513,0.2253,0.9915931830971928,-0.008442353494598204,0.2337819811540846,0.951933987946338,14,G9F6C 73.75 Comdty,arithmetic
5,15,73.95999908447266,73.75,1.073972602739726,0.0459600019454956,0.2211,1.0028474452131886,0.0028433989203125246,0.22913178788456676,0.9518386128191062,15,G9F6C 73.75 Comdty,arithmetic
5,16,73.55999755859375,73.75,1.0657534246575342,0.0461800003051757,0.21739999999999998,0.9974236957097458,-0.00257962867312766,0.22443361675285436,0.9519750110085052,16,G9F6C 73.75 Comdty,arithmetic
5,17,73.31999969482422,73.75,1.0602739726027397,0.0469299983978271,0.2227,0.994169487387447,-0.005847576410669644,0.22931331219683898,0.9514590258767754,17,G9F6C 73.75 Comdty,arithmetic
5,18,75.44000244140625,73.75,1.021917808219178,0.0459899997711181,0.20739999999999997,1.0229152873411016,0.022656675467497178,0.20966055723543703,0.9540893059902346,18,G9F6C 73.75 Comdty,arithmetic
5,19,73.16999816894531,73.75,1.008219178082192,0.0452799987792968,0.1934,0.9921355683924789,-0.007895519348655185,0.19419316805837417,0.955374218757951,19,G9F6C 73.75 Comdty,arithmetic
6,0,69.94000244140625,73.8,1.158904109589041,0.0422300004959106,0.2703,0.9476965100461552,-0.05372096506404504,0.29098446067816813,0.952237766047442,0,G9F6C 73.8 Comdty,arithmetic
6,1,70.29000091552734,73.8,1.1369863013698631,0.0427099990844726,0.2464,0.9524390367957635,-0.04872917739361157,0.2627352352380937,0.952599530106172,1,G9F6C 73.8 Comdty,arithmetic
6,2,70.0199966430664,73.8,1.1342465753424658,0.0432399988174438,0.2553,0.948780442317973,-0.05257786402240468,0.2718970859900176,0.9521384533477378,2,G9F6C 73.8 Comdty,arithmetic
6,3,71.29000091552734,73.8,1.1315068493150684,0.0439900016784668,0.2607,0.9659891722971186,-0.03460265363459285,0.2773126141112327,0.9514434864275215,3,G9F6C 73.8 Comdty,arithmetic
6,4,70.70999908447266,73.8,1.1232876712328768,0.0439699983596801,0.24989999999999998,0.9581300688952935,-0.042771738937913424,0.2648571809511116,0.9518089405217006,4,G9F6C 73.8 Comdty,arithmetic
6,5,70.08000183105469,73.8,1.1205479452054794,0.0438500022888183,0.2482,0.9495935207459986,-0.05172125885022759,0.2627344362659756,0.9520516133448755,5,G9F6C 73.8 Comdty,arithmetic
6,6,70.58000183105469,73.8,1.1178082191780825,0.0449399995803833,0.2446,0.956368588496676,-0.04461188741633498,0.25860689626249445,0.9510065766974146,6,G9F6C 73.8 Comdty,arithmetic
6,7,69.91000366210938,73.8,1.115068493150685,0.0457000017166137,0.24789999999999998,0.9472900225218073,-0.054149978699336326,0.2617744761357844,0.9503179824250041,7,G9F6C 73.8 Comdty,arithmetic
6,8,69.45999908447266,73.8,1.1123287671232878,0.0452400016784668,0.2491,0.9411923995185997,-0.060607697471140226,0.26271829206642877,0.9509234106332246,8,G9F6C 73.8 Comdty,arithmetic
6,9,69.23999786376953,73.8,1.104109589041096,0.0459899997711181,0.25170000000000003,0.9382113531676088,-0.06378003215096742,0.2644778503815882,0.950489656055984,9,G9F6C 73.8 Comdty,arithmetic
6,10,70.0999984741211,73.8,1.1013698630136983,0.0459100008010864,0.2509,0.9498644779691205,-0.051435959333056724,0.2633099409181153,0.950693185714754,10,G9F6C 73.8 Comdty,arithmetic
6,11,69.62000274658203,73.8,1.095890410958904,0.045789999961853,0.2457,0.9433604708208948,-0.058306809772085674,0.25721051556083097,0.9510574369616897,11,G9F6C 73.8 Comdty,arithmetic
6,12,70.5999984741211,73.8,1.093150684931507,0.0461899995803833,0.237,0.956639545719798,-0.044328608720246306,0.247792616560538,0.9507609360604792,12,G9F6C 73.8 Comdty,arithmetic
6,13,70.98999786376953,73.8,1.084931506849315,0.0454500007629394,0.237,0.9619240902949802,-0.03881973964712406,0.24685930772044865,0.9518858681126297,13,G9F6C 73.8 Comdty,arithmetic
6,14,73.12999725341797,73.8,1.0767123287671232,0.0457499980926513,0.2253,0.9909213719975335,-0.009120089881095767,0.2337819811540846,0.951933987946338,14,G9F6C 73.8 Comdty,arithmetic
6,15,73.95999908447266,73.8,1.073972602739726,0.0459600019454956,0.2211,1.0021680092746972,0.0021656625338148383,0.22913178788456676,0.9518386128191062,15,G9F6C 73.8 Comdty,arithmetic
6,16,73.55999755859375,73.8,1.0657534246575342,0.0461800003051757,0.21739999999999998,0.9967479343982893,-0.0032573650596252127,0.22443361675285436,0.9519750110085052,16,G9F6C 73.8 Comdty,arithmetic
6,17,73.31999969482422,73.8,1.0602739726027397,0.0469299983978271,0.2227,0.9934959308241764,-0.006525312797167239,0.22931331219683898,0.9514590258767754,17,G9F6C 73.8 Comdty,arithmetic
6,18,75.44000244140625,73.8,1.021917808219178,0.0459899997711181,0.20739999999999997,1.0222222553036078,0.02197893908099972,0.20966055723543703,0.9540893059902346,18,G9F6C 73.8 Comdty,arithmetic
6,19,73.16999816894531,73.8,1.008219178082192,0.0452799987792968,0.1934,0.9914633898231072,-0.008573255735152822,0.19419316805837417,0.955374218757951,19,G9F6C 73.8 Comdty,arithmetic
